question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus' AND device_id IN (SELECT device_id FROM device),False,True,True,True,False,True,True,match,2.724,1.24,,,,1,1,5,5
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5,True,True,True,True,False,True,True,match,29.563,30.031,,,,5033,5033,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT MAX(detection_time) FROM transaction_object_detection,True,True,True,True,False,True,True,match,1.641,1.623,,,,1,1,2025-07-07 10:06:44,2025-07-07 10:06:44
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) FROM transaction_object_detection WHERE type = 'snapshot' AND detection_time = (SELECT MAX(detection_time) FROM transaction_object_detection WHERE type = 'snapshot'),False,False,True,True,False,True,True,mismatch,1.493,1.33,,,,1,1,None,1
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,3.002,3.531,,,,48,48,backpack | 108 || baseball glove | 1 || bed | 53,backpack | 108 || baseball glove | 1 || bed | 53
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,1.961,2.069,,,,48,48,backpack | 60 || baseball glove | 1 || bed | 24,backpack | 60 || baseball glove | 1 || bed | 24
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(transaction_object_detection.detection_time) AS date, COUNT(*) AS total_objects FROM transaction_object_detection WHERE transaction_object_detection.type = 'object detection' GROUP BY date",False,False,True,True,False,True,True,mismatch,1.285,2.384,,,,0,24,,2025-02-19 | 179 || 2025-02-20 | 3 || 2025-04-14 | 314
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE EXTRACT(YEAR FROM detection_time) = 2025 AND EXTRACT(MONTH FROM detection_time) = 2 AND value > 0 GROUP BY detection_time,False,False,True,True,False,True,True,mismatch,1.516,1.547,,,,7,2,1 || 1 || 1,13 | 177 || 14 | 2
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT detection_time, type, SUM(value) AS total_detections FROM transaction_object_detection GROUP BY detection_time, type",False,False,True,True,False,True,True,mismatch,34.897,4.399,,,,5495,220,2025-02-19 13:09:43 | bicycle | 15 || 2025-02-19 13:09:43 | bus | 3 || 2025-02-19 13:09:43 | car | 5,2025-02-19 | bicycle | 45 || 2025-02-19 | bus | 9 || 2025-02-19 | car | 15
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",True,True,True,True,False,True,True,match,2.529,6.091,,,,1,1,mahasiswa | 3968,mahasiswa | 3968
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,2.528,2.115,,,,1,1,mahasiswa | 3968,mahasiswa | 2061
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT detection_time, COUNT(*) AS total FROM transaction_object_detection GROUP BY detection_time ORDER BY total DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,2.364,1.568,,,,1,1,2025-04-16 12:42:14 | 11,13 | 108
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT t.type, COUNT(t.value) AS total_count, SUM(1) AS total_record, ROUND(COUNT(t.value)/total_record * 100) AS persentase FROM transaction_object_detection t GROUP BY t.type",False,False,False,True,False,False,True,pred_error,0.254,3.991,"(pymysql.err.OperationalError) (1054, ""Unknown column 'total_record' in 'field list'"")
[SQL: SELECT t.type, COUNT(t.value) AS total_count, SUM(1) AS total_record, ROUND(COUNT(t.value)/total_record * 100) AS persentase FROM transaction_object_detection t GROUP BY t.type]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'total_record' in 'field list'"")
[SQL: SELECT * FROM (SELECT t.type, COUNT(t.value) AS total_count, SUM(1) AS total_record, ROUND(COUNT(t.value)/total_record * 100) AS persentase FROM transaction_object_detection t GROUP BY t.type) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,48,,backpack | 108 | 0.77 || baseball glove | 1 | 0.01 || bed | 53 | 0.38
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT JSON_UNQUOTE(JSON_EXTRACT(transaction_object_detection.value, '$ .type')), SUM(transaction_object_detection.value) AS total FROM transaction_object_detection WHERE transaction_object_detection.device_id = 'edge_1' GROUP BY JSON_UNQUOTE(JSON_EXTRACT(transaction_object_detection.value, '$ .type'))",False,False,True,True,False,True,True,mismatch,3.205,2.565,,,,1,47,None | 13004,backpack | 107 || bed | 53 || bicycle | 75
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT d.device_id FROM device AS d LEFT JOIN transaction_enose AS te ON d.device_id = te.device_id WHERE te.device_id IS NULL AND EXISTS (SELECT 1 FROM transaction_object_detection WHERE device.device_id = transaction_object_detection.device_id),False,False,False,True,False,False,True,pred_error,0.358,1.922,"(pymysql.err.OperationalError) (1054, ""Unknown column 'device.device_id' in 'where clause'"")
[SQL: SELECT d.device_id FROM device AS d LEFT JOIN transaction_enose AS te ON d.device_id = te.device_id WHERE te.device_id IS NULL AND EXISTS (SELECT 1 FROM transaction_object_detection WHERE device.device_id = transaction_object_detection.device_id)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1054, ""Unknown column 'device.device_id' in 'where clause'"")
[SQL: SELECT * FROM (SELECT d.device_id FROM device AS d LEFT JOIN transaction_enose AS te ON d.device_id = te.device_id WHERE te.device_id IS NULL AND EXISTS (SELECT 1 FROM transaction_object_detection WHERE device.device_id = transaction_object_detection.device_id)) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,5,,10.251.251.172:8080 || e-nose_1 || e-nose_1/1.0
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT SUM(CASE WHEN t1.type = 'transaction_enose' THEN 1 ELSE 0 END) AS enose_transactions, SUM(CASE WHEN t2.type = 'transaction_object_detection' THEN 1 ELSE 0 END) AS detection_transactions FROM transaction_enose t1 LEFT JOIN transaction_object_detection t2 ON t1.user_key = t2.device_id GROUP BY t2.type",False,False,True,True,False,True,True,mismatch,0.581,2.319,,,,1,49,0 | 0,2025-02-07 | 8 || 2025-02-10 | 11 || 2025-02-12 | 8
