question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',True,True,True,True,False,True,True,match,2.399,2.491,,,,6,6,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,1.249,1.313,,,,1,1,5,5
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,"SELECT detection_time, type, value FROM transaction_object_detection WHERE value < 5",False,False,True,True,False,True,True,mismatch,25.958,30.788,,,,5033,5033,2025-02-19 13:09:43 | bus | 3 || 2025-02-19 13:10:21 | bus | 3 || 2025-02-19 13:11:44 | bus | 3,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT MAX(detection_time) AS last_detection FROM transaction_object_detection,True,True,True,True,False,True,True,match,3.148,1.808,,,,1,1,2025-07-07 10:06:44,2025-07-07 10:06:44
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) AS min_value FROM transaction_object_detection,True,True,True,True,False,True,True,match,2.043,1.484,,,,1,1,1,1
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,2.263,2.751,,,,48,48,backpack | 60 || baseball glove | 1 || bed | 24,backpack | 108 || baseball glove | 1 || bed | 53
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",False,True,True,True,False,True,True,match,2.146,2.252,,,,48,48,backpack | 60 || baseball glove | 1 || bed | 24,backpack | 60 || baseball glove | 1 || bed | 24
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_objects_detected FROM transaction_object_detection GROUP BY detection_date ORDER BY detection_date ASC",False,False,True,True,False,True,True,mismatch,2.009,2.607,,,,24,24,2025-02-19 | 14 || 2025-02-20 | 3 || 2025-04-14 | 35,2025-02-19 | 179 || 2025-02-20 | 3 || 2025-04-14 | 314
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam","SELECT COUNT(*) AS total FROM transaction_object_detection WHERE DATE_FORMAT(detection_time, '%Y-%m-%d %H') = '2025-02-19 00' AND DATE_FORMAT(detection_time, '%H') BETWEEN 0 AND 23",False,False,True,True,False,True,True,mismatch,2.274,1.61,,,,1,2,0,13 | 177 || 14 | 2
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT DATE(detection_time) AS date, type, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time), type ORDER BY date ASC",False,False,True,True,False,True,True,mismatch,3.479,4.177,,,,220,220,2025-02-19 | bicycle | 3 || 2025-02-19 | bus | 3 || 2025-02-19 | car | 3,2025-02-19 | bicycle | 45 || 2025-02-19 | bus | 9 || 2025-02-19 | car | 15
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SELECT type, SUM(value) AS total_value FROM transaction_object_detection GROUP BY type ORDER BY total_value DESC LIMIT 1",False,True,True,True,False,True,True,match,2.462,2.579,,,,1,1,mahasiswa | 3968,mahasiswa | 3968
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",False,True,True,True,False,True,True,match,1.922,2.154,,,,1,1,mahasiswa | 2061,mahasiswa | 2061
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT DATE_FORMAT(detection_time, '%H:%i') AS hour_minute, COUNT(*) AS count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour_minute ORDER BY count DESC LIMIT 1",False,False,False,True,False,False,True,pred_error,0.347,1.496,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'hour_minute, COUNT(*) AS count FROM transaction_object_detection WHERE type =...' at line 1"")
[SQL: SELECT DATE_FORMAT(detection_time, '%%H:%%i') AS hour_minute, COUNT(*) AS count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour_minute ORDER BY count DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'hour_minute, COUNT(*) AS count FROM transaction_object_detection WHERE type =...' at line 1"")
[SQL: SELECT * FROM (SELECT DATE_FORMAT(detection_time, '%%H:%%i') AS hour_minute, COUNT(*) AS count FROM transaction_object_detection WHERE type = 'people' GROUP BY hour_minute ORDER BY count DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,13 | 108
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, value/ SUM(value) OVER () * 100 AS percentage FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,2.375,4.087,,,,48,48,backpack | 1.9231 || baseball glove | 0.6410 || bed | 2.5641,backpack | 108 | 0.77 || baseball glove | 1 | 0.01 || bed | 53 | 0.38
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",True,True,True,True,False,True,True,match,2.502,2.632,,,,47,47,backpack | 107 || bed | 53 || bicycle | 75,backpack | 107 || bed | 53 || bicycle | 75
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,2.381,1.861,,,,233,5,10.251.251.172:8080 || e-nose_1 || e-nose_1,10.251.251.172:8080 || e-nose_1 || e-nose_1/1.0
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT DATE(date_time) AS transaction_date, COUNT(*) AS total_transactions FROM `transaction_enose` WHERE DATE(date_time) >= '2023-01-01' GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS detection_date, COUNT(*) AS total_transactions FROM `transaction_object_detection` WHERE DATE(detection_time) >= '2023-01-01' GROUP BY DATE(detection_time) ORDER BY transaction_date ASC",False,False,True,True,False,True,True,mismatch,2.373,2.414,,,,62,49,2025-02-07 | 8 || 2025-02-10 | 11 || 2025-02-12 | 8,2025-02-07 | 8 || 2025-02-10 | 11 || 2025-02-12 | 8
