question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5,True,True,True,True,False,True,True,match,32.887,30.382,,,,5033,5033,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,False,True,True,True,False,True,True,match,1.379,1.991,,,,1,1,2025-07-07 10:06:44,2025-07-07 10:06:44
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SELECT MIN(value) FROM transaction_object_detection WHERE detection_time = '2023-10-26',False,False,True,True,False,True,True,mismatch,1.65,1.3,,,,1,1,None,1
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,2.557,2.491,,,,48,48,backpack | 108 || baseball glove | 1 || bed | 53,backpack | 108 || baseball glove | 1 || bed | 53
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC",SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'detection',False,False,True,True,False,True,True,mismatch,1.37,2.148,,,,1,48,0,backpack | 60 || baseball glove | 1 || bed | 24
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal",SELECT SUM(value) AS total_objects FROM transaction_object_detection WHERE detection_time >= DATE(NOW()) AND detection_time < DATE(NOW() + INTERVAL 1 DAY),False,False,True,True,False,True,True,mismatch,1.515,2.431,,,,1,24,None,2025-02-19 | 179 || 2025-02-20 | 3 || 2025-04-14 | 314
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam",SELECT SUM(value) AS total_objects FROM transaction_object_detection WHERE detection_time = '192025' AND type = 'OBJECT' ORDER BY detection_time DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,1.541,1.517,,,,1,2,None,13 | 177 || 14 | 2
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT type, SUM(value) AS total_detection FROM transaction_object_detection GROUP BY type ORDER BY total_detection DESC",False,False,True,True,False,True,True,mismatch,2.586,3.836,,,,48,220,backpack | 108 || baseball glove | 1 || bed | 53,2025-02-19 | bicycle | 45 || 2025-02-19 | bus | 9 || 2025-02-19 | car | 15
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",SELECT type FROM transaction_object_detection WHERE value = (SELECT MAX(value) FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,2.931,2.562,,,,1,1,chair,mahasiswa | 3968
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1",SELECT type FROM transaction_object_detection WHERE value > 0 ORDER BY value DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,1.404,1.89,,,,1,1,chair,mahasiswa | 2061
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1",SELECT detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,False,False,True,True,False,True,True,mismatch,1.351,1.424,,,,1,1,2025-07-07 10:06:44,13 | 108
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, CAST(SUM(value) AS REAL) * 100 / COUNT(*) AS percentage FROM transaction_object_detection GROUP BY type",False,False,False,True,False,False,True,pred_error,0.325,4.314,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) * 100 / COUNT(*) AS percentage FROM transaction_object_detection GROUP ...' at line 1"")
[SQL: SELECT type, CAST(SUM(value) AS REAL) * 100 / COUNT(*) AS percentage FROM transaction_object_detection GROUP BY type]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'REAL) * 100 / COUNT(*) AS percentage FROM transaction_object_detection GROUP ...' at line 1"")
[SQL: SELECT * FROM (SELECT type, CAST(SUM(value) AS REAL) * 100 / COUNT(*) AS percentage FROM transaction_object_detection GROUP BY type) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,48,,backpack | 108 | 0.77 || baseball glove | 1 | 0.01 || bed | 53 | 0.38
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC",SELECT `value` FROM transaction_object_detection WHERE `device_id` = 'edge_1' GROUP BY `type` ORDER BY `value` DESC LIMIT 50,False,False,True,True,False,True,True,mismatch,3.114,2.51,,,,47,47,1 || 1 || 1,backpack | 107 || bed | 53 || bicycle | 75
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT DISTINCT t.device_id FROM transaction_enose t JOIN transaction_object_detection t ON t.user_key = t.device_id WHERE t.value IS NULL,False,False,False,True,False,False,True,pred_error,0.25,2.023,"(pymysql.err.OperationalError) (1066, ""Not unique table/alias: 't'"")
[SQL: SELECT DISTINCT t.device_id FROM transaction_enose t JOIN transaction_object_detection t ON t.user_key = t.device_id WHERE t.value IS NULL]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,"(pymysql.err.OperationalError) (1066, ""Not unique table/alias: 't'"")
[SQL: SELECT * FROM (SELECT DISTINCT t.device_id FROM transaction_enose t JOIN transaction_object_detection t ON t.user_key = t.device_id WHERE t.value IS NULL) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/e3q8)",,5,,10.251.251.172:8080 || e-nose_1 || e-nose_1/1.0
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT t.type, COUNT(*) AS transaction_count FROM transaction_enose AS t JOIN transaction_object_detection AS to ON t.user_key = to.user_key GROUP BY t.type ORDER BY transaction_count DESC LIMIT 50",False,False,False,True,False,False,True,pred_error,0.345,2.243,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'to ON t.user_key = to.user_key GROUP BY t.type ORDER BY transaction_count DES...' at line 1"")
[SQL: SELECT t.type, COUNT(*) AS transaction_count FROM transaction_enose AS t JOIN transaction_object_detection AS to ON t.user_key = to.user_key GROUP BY t.type ORDER BY transaction_count DESC LIMIT 50]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'to ON t.user_key = to.user_key GROUP BY t.type ORDER BY transaction_count DES...' at line 1"")
[SQL: SELECT * FROM (SELECT t.type, COUNT(*) AS transaction_count FROM transaction_enose AS t JOIN transaction_object_detection AS to ON t.user_key = to.user_key GROUP BY t.type ORDER BY transaction_count DESC LIMIT 50) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,49,,2025-02-07 | 8 || 2025-02-10 | 11 || 2025-02-12 | 8
