question_id,db_id,gold_sql,predicted_sql,esm_match,exec_match,pred_syntax_valid,gold_syntax_valid,is_select1,pred_valid,gold_valid,comparison,pred_latency_ms,gold_latency_ms,pred_error,gold_error,pred_syntax_error,pred_rows_count,gold_rows_count,pred_rows_preview,gold_rows_preview
27,transaction_object_detection,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,SELECT * FROM transaction_object_detection ORDER BY detection_time ASC LIMIT 1,True,True,True,True,False,True,True,match,2.29,2.808,,,,1,1,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk
28,transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,SELECT DISTINCT type FROM transaction_object_detection,True,True,True,True,False,True,True,match,3.156,3.021,,,,48,48,backpack || baseball glove || bed,backpack || baseball glove || bed
29,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE type = 'car',SELECT * FROM transaction_object_detection WHERE type = 'car',True,True,True,True,False,True,True,match,4.268,4.924,,,,6,6,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...,2025-02-19 13:09:43 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | car | 5 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
30,transaction_object_detection,SELECT COUNT(*) AS total_record FROM transaction_object_detection WHERE type = 'bus',SELECT COUNT(*) AS total FROM transaction_object_detection WHERE type = 'bus',True,True,True,True,False,True,True,match,2.136,1.851,,,,1,1,5,5
31,transaction_object_detection,SELECT * FROM transaction_object_detection WHERE value < 5,SELECT * FROM transaction_object_detection WHERE value < 5,True,True,True,True,False,True,True,match,30.135,30.642,,,,5033,5033,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...,2025-02-19 13:09:43 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:10:21 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwdWJsaWNfaWQiOiI5OTRlZmIxNi01N2Y3LTQwZmItYTgyZi1kYmFhNGZiYTUwODEiLCJleHAiOjE2NjA5NzIyNjF9.oKQl5BMeQq1RGsHvqG2ROBn0Qb3iYyNpphOGZpG0oKk || 2025-02-19 13:11:44 | bus | 3 | edge_1 | eyJ0eXAiOiJKV1QiLCJhbGc...
32,transaction_object_detection,SELECT MAX(detection_time) AS deteksi_terakhir FROM transaction_object_detection,SELECT detection_time FROM transaction_object_detection ORDER BY detection_time DESC LIMIT 1,False,True,True,True,False,True,True,match,1.306,2.115,,,,1,1,2025-07-07 10:06:44,2025-07-07 10:06:44
33,transaction_object_detection,SELECT MIN(value) AS min_objek FROM transaction_object_detection,SQL: SELECT MIN(value) AS min_value FROM transaction_object_detection,True,False,False,True,False,False,True,pred_error,0.347,1.625,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT MIN(value) AS min_value FROM transaction_object_detection' at line 1"")
[SQL: SQL: SELECT MIN(value) AS min_value FROM transaction_object_detection]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT MIN(value) AS min_value FROM transaction_object_detection) AS __s...' at line 1"")
[SQL: SELECT * FROM (SQL: SELECT MIN(value) AS min_value FROM transaction_object_detection) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,1
34,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC",True,True,True,True,False,True,True,match,2.813,3.793,,,,48,48,backpack | 108 || baseball glove | 1 || bed | 53,backpack | 108 || baseball glove | 1 || bed | 53
35,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC","SELECT type, COUNT(*) AS total FROM transaction_object_detection GROUP BY type",False,True,True,True,False,True,True,match,2.479,2.519,,,,48,48,backpack | 60 || baseball glove | 1 || bed | 24,backpack | 60 || baseball glove | 1 || bed | 24
36,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal ORDER BY tanggal","SELECT DATE(detection_time) AS detection_date, SUM(value) AS total_objects FROM transaction_object_detection GROUP BY DATE(detection_time) ORDER BY detection_date DESC",False,True,True,True,False,True,True,match,2.777,5.251,,,,24,24,2025-02-19 | 179 || 2025-02-20 | 3 || 2025-04-14 | 314,2025-02-19 | 179 || 2025-02-20 | 3 || 2025-04-14 | 314
37,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY jam ORDER BY jam","SELECT DATE_FORMAT(detection_time, '%Y-%m-%d %H') AS hour, COUNT(*) AS total_objects FROM transaction_object_detection WHERE DATE(detection_time) = '2025-02-19' GROUP BY hour ORDER BY hour",False,False,True,True,False,True,True,mismatch,1.595,1.668,,,,2,2,2025-02-19 13 | 12 || 2025-02-19 14 | 2,13 | 177 || 14 | 2
38,transaction_object_detection,"SELECT DATE(detection_time) AS tanggal, type, SUM(value) AS total FROM transaction_object_detection GROUP BY tanggal, type ORDER BY tanggal, type","SELECT type, DATE(detection_time) AS detection_date, COUNT(*) AS total_detections FROM transaction_object_detection GROUP BY type, DATE(detection_time) ORDER BY type, detection_date DESC",False,False,True,True,False,True,True,mismatch,3.523,4.104,,,,220,220,backpack | 2025-06-02 | 47 || backpack | 2025-06-03 | 12 || backpack | 2025-07-07 | 1,2025-02-19 | bicycle | 45 || 2025-02-19 | bus | 9 || 2025-02-19 | car | 15
39,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1","SQL: SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1",True,False,False,True,False,False,True,pred_error,0.444,2.557,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP...' at line 1"")
[SQL: SQL: SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP...' at line 1"")
[SQL: SELECT * FROM (SQL: SELECT type, SUM(value) AS total FROM transaction_object_detection GROUP BY type ORDER BY total DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,mahasiswa | 3968
40,transaction_object_detection,"SELECT type, COUNT(*) AS jumlah_record FROM transaction_object_detection GROUP BY type ORDER BY jumlah_record DESC LIMIT 1",SQL: SELECT type FROM transaction_object_detection GROUP BY type ORDER BY COUNT(*) DESC LIMIT 1,False,False,False,True,False,False,True,pred_error,0.283,2.026,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT type FROM transaction_object_detection GROUP BY type ORDER BY COU...' at line 1"")
[SQL: SQL: SELECT type FROM transaction_object_detection GROUP BY type ORDER BY COUNT(*) DESC LIMIT 1]
(Background on this error at: https://sqlalche.me/e/20/f405)",,"(pymysql.err.ProgrammingError) (1064, ""You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version for the right syntax to use near 'SQL: SELECT type FROM transaction_object_detection GROUP BY type ORDER BY COU...' at line 1"")
[SQL: SELECT * FROM (SQL: SELECT type FROM transaction_object_detection GROUP BY type ORDER BY COUNT(*) DESC LIMIT 1) AS __syntax_check LIMIT 0]
(Background on this error at: https://sqlalche.me/e/20/f405)",,1,,mahasiswa | 2061
41,transaction_object_detection,"SELECT HOUR(detection_time) AS jam, SUM(value) AS total FROM transaction_object_detection WHERE type = 'people' GROUP BY jam ORDER BY total DESC LIMIT 1","SELECT TIME(detection_time) AS hour, SUM(value) AS total_people FROM transaction_object_detection WHERE type = 'people' GROUP BY TIME(detection_time) ORDER BY total_people DESC LIMIT 1",False,False,True,True,False,True,True,mismatch,1.429,1.479,,,,1,1,13:09:43 | 36,13 | 108
42,transaction_object_detection,"SELECT type, SUM(value) AS total, ROUND(SUM(value) * 100.0 / (SELECT SUM(value) FROM transaction_object_detection), 2) AS persentase FROM transaction_object_detection GROUP BY type ORDER BY total DESC","SELECT type, (value * 100.0 / SUM(value) OVER ()) AS percentage FROM transaction_object_detection GROUP BY type",False,False,True,True,False,True,True,mismatch,5.762,7.974,,,,48,48,backpack | 1.92308 || baseball glove | 0.64103 || bed | 2.56410,backpack | 108 | 0.77 || baseball glove | 1 | 0.01 || bed | 53 | 0.38
43,transaction_object_detection,"SELECT type, SUM(value) AS total FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type ORDER BY total DESC","SELECT type, COUNT(*) AS total_detection FROM transaction_object_detection WHERE device_id = 'edge_1' GROUP BY type",False,False,True,True,False,True,True,mismatch,3.893,5.676,,,,47,47,backpack | 59 || bed | 24 || bicycle | 5,backpack | 107 || bed | 53 || bicycle | 75
44,transaction_enose + transaction_object_detection,SELECT DISTINCT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT DISTINCT device_id FROM transaction_object_detection),SELECT device_id FROM transaction_enose WHERE device_id NOT IN (SELECT device_id FROM transaction_object_detection),False,False,True,True,False,True,True,mismatch,3.92,2.911,,,,231,4,10.251.251.172:8080 || e-nose_1 || e-nose_1,10.251.251.172:8080 || e-nose_1 || e-nose_1/1.0
45,transaction_enose + transaction_object_detection,"SELECT tanggal, SUM(total) AS total_gabungan FROM (SELECT DATE(date_time) AS tanggal, COUNT(*) AS total FROM transaction_enose GROUP BY DATE(date_time) UNION ALL SELECT DATE(detection_time) AS tanggal, COUNT(*) AS total FROM transaction_object_detection GROUP BY DATE(detection_time)) AS gabungan GROUP BY tanggal ORDER BY tanggal","SELECT DATE(date_time) AS transaction_date, COUNT(*) AS total_transactions FROM transaction_enose UNION ALL SELECT DATE(detection_time) AS transaction_date, COUNT(*) AS total_transactions FROM transaction_object_detection GROUP BY transaction_date",False,False,True,True,False,True,True,mismatch,2.02,2.275,,,,25,48,2025-02-07 | 231 || 2025-02-19 | 14 || 2025-02-20 | 3,2025-02-07 | 8 || 2025-02-10 | 11 || 2025-02-12 | 8
